Time,F-5 
3445.62247,-5.43012066
3448.35787,-5.76459835
3451.06421,-5.59474537
3453.78999,-5.63411229
3456.52033,-5.70154875
3459.25504,-5.49033549
3462.00044,-5.81839919
3464.73135,-5.83705108
3467.44725,-5.51716257
3470.15334,-5.5526706
3472.89899,-5.73165022
3475.62845,-5.58100748
3478.34061,-5.44170749
3481.07321,-5.58846222
3483.78485,-5.76500244
3486.54032,-5.83660995
3489.25792,-5.86594704
3491.967,-5.85456102
3494.68696,-5.66627827
3497.41655,-5.55939101
3500.13227,-5.90948019
3502.87767,-5.73413364
3505.5882,-5.66945203
3508.29766,-5.61992475
3511.01032,-5.81135009
3513.71072,-5.65333852
3516.42856,-5.74759619
3519.1749,-5.58570129
3521.89755,-5.76051973
3524.6282,-5.65514324
3527.38104,-5.80209597
3530.12264,-5.8940285
3532.86441,-5.96808536
3535.5865,-5.86328175
3538.30053,-5.92937108
3541.01118,-5.86591039
3543.72965,-5.80800542
3546.45493,-5.90746965
3549.20058,-6.17067268
3551.96492,-5.94448588
3554.70663,-5.85748654
3557.45085,-6.02346583
3560.17625,-5.92702362
3562.90096,-5.99871048
3565.65562,-5.81273871
3568.39252,-5.9967084
3571.10504,-5.89205833
3573.84557,-5.77841291
3576.57061,-5.66406263
3579.279,-6.01191898
3581.99053,-5.80264246
3584.71506,-5.71798578
3587.43171,-5.79272259
3590.14842,-5.8745364
3592.87752,-5.75329897
3595.6251,-6.03296652
3598.36207,-5.7348972
3601.10385,-6.19754314
3603.81469,-6.06165209
3606.54316,-6.07614561
3609.2755,-6.05641734
3612.02471,-5.88179688
3614.76836,-6.09409758
3617.51007,-6.17553411
3620.22361,-6.57509859
3622.96207,-6.08523858
3625.71541,-6.08141098
3628.44643,-5.90279496
3631.1759,-6.0748102
3633.88668,-6.03160041
3636.61283,-6.17745805
3639.33323,-6.0739257
3642.0882,-6.09375112
3644.78741,-6.18507295
3647.51413,-6.26244353
3650.23572,-6.0002176
3652.94437,-6.45057127
3655.6854,-6.39525696
3658.40344,-6.3680463
3661.11989,-6.06550638
3663.84379,-6.51838222
3666.56657,-6.17015524
3669.28791,-6.40626798
3672.01206,-6.73572915
3674.71665,-6.36069365
3677.442,-6.25141802
3680.17827,-6.58980767
3682.89599,-6.28408033
3685.60727,-6.36511761
3688.34461,-6.41597432
3691.09663,-6.38525563
3693.79066,-6.55133327
3696.51131,-6.48798988
3699.22347,-6.40657439
3701.97555,-6.46313936
3704.71021,-6.52091616
3707.42268,-6.39982437
3710.14221,-6.54329753
3712.88042,-6.64771687
3715.63569,-6.59028915
3718.35734,-6.57077633
3721.08637,-6.58892257
3723.81378,-6.5957982
3726.53531,-6.30332915
3729.28352,-6.44175238
3732.03704,-6.58940353
3734.76577,-6.52972592
3737.5066,-6.66350781
3740.22507,-6.54531806
3742.93697,-6.6222946
3745.64037,-6.90511108
3748.37328,-6.63031967
3751.10674,-6.76756781
3753.85726,-6.90863925
3756.57286,-6.86859271
3759.28095,-6.81549983
3762.00179,-6.82244362
3764.72025,-6.71178685
3767.44572,-6.67838247
3770.16156,-6.78114088
3772.89808,-6.66257326
3775.66329,-6.62207055
3778.40408,-6.70197922
3781.14323,-7.09839102
3783.89732,-6.86859105
3786.60478,-6.7888326
3789.30938,-6.80972912
3792.03034,-6.6367308
3794.73667,-6.82336824
3797.47734,-6.77072627
3800.18998,-6.89692364
3802.89608,-7.17686393
3805.62254,-6.94543282
3808.33744,-6.85436753
3811.08241,-7.03319815
3813.82374,-6.74843739
3816.53358,-6.92416539
3819.28093,-7.14619386
3822.00159,-6.88683484
3824.71023,-6.81466752
3827.42245,-6.93422846
3830.13531,-6.90941222
3832.87675,-7.00313396
3835.62515,-6.95550708
3838.37331,-7.0600941
3841.12096,-6.89446522
3843.83936,-6.91272244
3846.5662,-6.75103939
3849.28386,-7.01808702
3852.00125,-7.30814495
3854.71591,-7.07108581
3857.4682,-7.19654028
3860.17878,-7.10614257
3862.91424,-6.95464249
3865.65921,-7.28343218
3868.38036,-7.07340511
3871.10682,-7.00621432
3873.86754,-7.25641355
3876.59219,-7.24644056
3879.31678,-7.31150549
3882.07318,-7.37344413
3884.79246,-7.4740055
3887.51593,-7.25545432
3890.22596,-7.28654633
3892.95699,-7.06443551
3895.69151,-7.35025424
3898.40723,-7.3179883
3901.13119,-7.02110427
3903.87796,-7.31478595
3906.68357,-7.23841431
3909.44142,-7.38992368
3912.18568,-7.22935923
3914.97027,-7.13570406
3917.75786,-7.38858511
3920.53439,-7.4015005
3923.29565,-7.56180478
3926.07121,-7.30708892
3928.83761,-7.3421074
3931.59938,-7.3729317
3934.3754,-7.56759125
3937.12087,-7.46364602
3939.89351,-7.38491019
3942.6601,-7.37265652
3945.44213,-7.50093034
3948.22835,-7.53451951
3950.99925,-7.33372492
3953.77066,-7.52486924
3956.51855,-7.09463585
3959.29245,-7.31493832
3962.05267,-7.45636607
3964.83676,-7.42456889
3967.60166,-7.46498868
3970.35506,-7.50753514
3973.13922,-7.4278776
3975.89364,-7.43979276
3978.66933,-7.32934487
3981.42061,-7.23950445
3984.16619,-7.52342301
3986.92898,-7.83684657
3989.6895,-7.56425232
3992.48235,-7.35695956
3995.27768,-7.4844264
3998.03828,-7.62023202
4000.79093,-7.77298497
4003.56439,-7.64427038
4006.34835,-7.46209736
4009.09919,-7.79653367
4011.88765,-7.41901068
4014.67775,-7.72828022
4017.43958,-7.59719572
4020.20742,-7.82014406
4022.98907,-7.86840641
4025.77011,-7.64696537
4028.51545,-7.85413999
4031.30647,-7.45357868
4034.09256,-7.85023308
4036.84446,-7.58992548
4039.64192,-8.19219078
4042.38326,-8.06993143
4045.15804,-7.99097927
4047.9554,-7.71530129
4050.72629,-7.72573087
4053.51493,-7.77026156
4056.29459,-7.9163665
4059.09411,-7.78045386
4061.87302,-8.07293706
4064.63523,-8.10881435
4067.41633,-7.52268175
4070.20646,-7.88662988
4073.00831,-8.14911902
4075.77546,-7.87154335
4078.52424,-8.14581606
4081.31577,-7.88337964
4084.10636,-7.73921047
4086.88457,-8.16190799
4089.63491,-8.05091654
4092.42638,-7.87657092
4095.21884,-8.07667589
4097.96512,-8.02204719
4100.73258,-8.35824104
4103.52266,-8.295294
4106.28919,-8.04752653
4109.03854,-7.99241496
4111.80044,-7.78922682
4114.5756,-8.12014592
4117.34362,-8.18310235
4120.13421,-8.29875605
4122.92044,-7.98710122
4125.69676,-8.33771255
4128.44848,-8.19595489
4131.22419,-7.99984435
4133.98747,-8.15352002
4136.77512,-8.28498894
4139.54927,-8.26942363
4142.34723,-8.25568406
4145.10952,-8.41519658
4147.86978,-8.04162562
4150.66425,-8.20007372
4153.45985,-8.32766972
4156.22937,-8.3222226
4159.01728,-8.23140875
4161.7913,-8.23882578
4164.55702,-8.75442346
4167.35604,-8.26816505
4170.13619,-8.13541611
4172.92435,-8.23535433
4175.70194,-8.33550451
4178.49083,-7.92846227
4181.27861,-8.1643165
4184.02145,-8.4197446
4186.79985,-8.27971994
4189.58163,-8.32361025
4192.33878,-8.36784743
4195.10006,-8.1783286
4197.89871,-8.43499099
4200.67017,-8.39069566
4203.43258,-8.48605013
4206.21235,-8.44859921
4208.99357,-8.38235201
4211.75559,-8.37025511
4214.522,-8.39504362
4217.25848,-8.48880039
4220.01168,-8.26007866
4222.81339,-8.56871141
4225.56704,-8.24520102
4228.33495,-8.46669544
4231.08203,-8.48603324
4233.8615,-8.33559904
4236.61665,-8.53825705
4239.41287,-8.61523338
4242.19233,-8.51724273
4244.96361,-8.75914865
4247.72738,-8.59101733
4250.50728,-8.4391621
4253.27618,-8.60067044
4256.06446,-8.63659469
4258.82656,-8.82495128
4261.58271,-8.66918919
4264.34931,-8.7061736
4267.1092,-8.47983412
4269.88923,-8.41328391
4272.66381,-8.58245998
4275.41371,-8.56915514
4278.15388,-8.66699725
4280.93196,-8.55449967
4283.67436,-8.73120527
4286.46757,-8.91126018
4289.1994,-8.47654636
4291.91256,-8.48550305
4294.62833,-8.73788958
4297.37992,-8.52120094
4300.08645,-8.46043606
4302.84872,-8.57968317
4305.57976,-8.65049987
4308.29434,-8.56120568
4311.02881,-8.53368192
4313.77409,-8.58314948
4316.52124,-8.67702248
4319.27651,-8.45531264
4321.98836,-9.00911138
4324.70094,-8.70823429
4327.41848,-8.45401784
4330.16288,-8.6484117
4332.87815,-8.85762611
4335.58949,-8.76780084
4338.31315,-8.99640268
4341.03786,-8.8265798
4343.79683,-8.61788507
4346.54148,-8.438163
4349.28208,-9.08777744
4352.03435,-8.75672499
4354.7605,-8.82293252
4357.51371,-8.94297804
4360.26206,-8.57934843
4363.00164,-8.73094526
4365.74817,-8.63882663
4368.47913,-8.86296372
4371.21516,-8.80782143
4373.969,-8.62495251
4376.68809,-8.50348059
4379.43168,-8.87647804
4382.18258,-8.90426861
4384.91018,-8.64015983
4387.63383,-8.7613304
4390.36423,-9.30168497
4393.0807,-8.8179739
4395.83847,-9.04469945
4398.57306,-8.81679195
4401.27709,-8.84824658
4403.9997,-9.1747313
4406.73571,-9.17084723
4409.4843,-8.85832468
4412.22733,-8.90817516
4414.95404,-9.09010024
4417.70694,-8.98443587
4420.42423,-9.0434804
4423.14756,-9.29038899
4425.90327,-8.94241324
4428.65286,-8.84591742
4431.39046,-9.01017076
4434.15511,-8.95704072
4436.88282,-8.97242581
4439.60297,-8.87187326
4442.3517,-8.84836771
4445.08565,-8.95991634
4447.8388,-8.85452429
4450.59371,-9.07915776
4453.3138,-8.97211554
4456.0237,-8.86027072
4458.78642,-8.97562616
4461.50876,-8.98879407
4464.25603,-8.97306891
4466.99656,-9.09666078
4469.71077,-9.11068389
4472.42957,-9.21268398
4475.18652,-9.11899263
4477.89711,-8.90746935
4480.65039,-9.17522585
4483.37648,-9.11703977
4486.13775,-8.98648489
4488.88309,-9.17173333
4491.63518,-9.16421675
4494.39608,-9.1872792
4497.15456,-9.17408596
4499.90382,-9.26724504
4502.64191,-9.13667425
4505.37541,-8.98592951
4508.12043,-9.44998577
4510.8405,-9.32777353
4513.5984,-9.12773661
4516.35274,-9.35572793
4519.05914,-9.59551493
4521.78217,-9.30726963
4524.53564,-9.57102437
4527.2796,-9.37243666
4530.03969,-9.1807887
4532.79722,-9.25803423
4535.54175,-9.35773943
4538.2954,-9.33141522
4541.01467,-9.14298562
4543.75964,-9.46436452
4546.50479,-9.3350098
4549.23139,-9.33339733
4551.94791,-9.2781581
4554.66938,-9.58479153
4557.39977,-9.34539022
4560.15487,-9.42546543
4562.88866,-9.40402669
4565.63586,-9.46621967
4568.34595,-9.26772629
4571.08116,-9.14148389
4573.83425,-9.63076035
4576.54916,-9.69484253
4579.26768,-9.27414845
4582.01877,-9.46831835
4584.76593,-9.44820568
4587.49983,-9.41262963
4590.26193,-9.29559214
4592.9655,-9.63332032
4595.71303,-9.62372248
4598.44269,-9.4770575
4601.15834,-9.44582153
4603.88725,-9.50325586
4606.64221,-9.48238524
4609.35824,-9.62407534
4612.08389,-9.93374664
4614.8431,-9.82874013
4617.57094,-9.53587561
4620.29216,-9.54638274
4623.04119,-9.88480248
4625.76591,-9.70246581
4628.49074,-9.765986
4631.19908,-9.83470556
4633.93242,-9.33569955
4636.66207,-9.69288126
4639.3746,-9.73152435
4642.10112,-9.65002825
4644.83659,-9.65207005
4647.57993,-9.92778184
4650.30534,-9.87888701
4653.06798,-9.86794592
4655.81014,-9.68567828
4658.5733,-9.44238931
4661.29489,-9.99747582
4664.02003,-9.88185438
4666.75112,-10.0137391
4669.50653,-9.90774545
4672.26312,-9.77950537
4674.97977,-9.94229312
4677.69617,-9.7373496
4680.43926,-9.5242554
4683.19035,-9.65242109
4685.90688,-9.76605907
4688.63847,-10.1085035
4691.38631,-9.92428406
4694.11246,-9.72412981
4696.82849,-9.88278764
4699.58966,-9.69296502
4702.35361,-9.80984374
4705.10788,-9.87499888
4707.84141,-9.50326681
4710.54731,-9.67867075
4713.2671,-10.0493829
4716.00481,-9.91961333
4718.75389,-9.77630627
4721.46917,-9.74736358
4724.18745,-9.70096124
4726.93991,-9.93992134
4729.66088,-9.78073312
4732.38603,-10.0467876
4735.13912,-9.95235407
4737.89121,-9.70842575
4740.61905,-10.0808678
4743.37408,-10.0074064
4746.08973,-9.57426889
4748.82594,-10.0543216
4751.57247,-9.93679936
4754.28275,-9.70703509
4757.03715,-10.0488552
4759.7925,-9.92870677
4762.52827,-10.1062232
4765.28105,-9.62727841
4768.00383,-9.87727104
4770.7311,-9.94325579
4773.48075,-9.97162198
4776.20416,-9.81257592
4778.93006,-9.90877637
4781.69084,-9.86975184
4784.42356,-9.83804757
4787.17464,-10.0662388
4789.93279,-10.0256218
4792.66332,-9.85825024
4795.41992,-10.1267229
4798.1535,-10.44097
4800.90527,-10.2694635
4803.64743,-10.1599262
4806.38178,-10.4949521
4809.12699,-10.4114668
4811.86057,-10.3568596
4814.58117,-10.3842955
4817.33938,-10.6366531
4820.04641,-10.4630844
4822.7725,-10.3904746
4825.52515,-10.4880164
4828.27361,-10.6134198
4831.00471,-10.5024477
4833.75692,-10.6159038
4836.49938,-10.7299841
4839.24166,-10.7201981
4841.953,-10.4980578
4844.69284,-10.71994
4847.41106,-10.6419294
4850.13253,-10.3759774
4852.85875,-10.604448
4855.59258,-10.7481071
4858.30223,-10.6712504
4861.04257,-10.4006246
4863.79516,-10.7573527
4866.52744,-10.6106087
4869.24578,-10.7364732
4871.9603,-10.7566429
4874.67908,-10.7348331
4877.43986,-10.7753514
4880.18313,-10.6146799
4882.90586,-10.8642839
4885.65726,-10.7093376
4888.37572,-10.9011883
4891.08662,-10.93648
4893.81327,-10.8727248
4896.56255,-10.7192627
4899.3022,-10.893856
4902.04623,-10.9609913
4904.84546,-10.9823831
4907.58447,-10.8124237
4910.33569,-10.7920876
4913.05403,-10.888952
4915.76181,-10.6968953
4918.47602,-10.6041885
4921.19311,-10.9988798
4923.93732,-10.9937971
4926.67517,-10.6868562
4929.42413,-10.9775176
4932.1691,-10.6519465
4934.88262,-10.9474377
4937.62033,-11.0608809
4940.38012,-10.9271388
4943.10102,-10.918975
4945.85867,-10.7769877
4948.61195,-10.853164
4951.34372,-11.017309
4954.09862,-10.9694916
4956.84459,-11.0862894
4959.57031,-10.7523332
4962.29015,-11.072704
4965.01549,-11.0830544
4967.74134,-11.3449122
4970.48355,-11.0487561
4973.20807,-11.1299779
4975.93423,-11.2137554
4978.68412,-10.931322
4981.3989,-11.0418482
4984.14774,-11.2970054
4986.87233,-11.2220734
4989.62086,-11.1777268
4992.36538,-11.0974903
4995.07173,-11.4414737
4997.8155,-11.1859947
5000.56484,-11.0611151
5003.305,-11.3270129
5006.06552,-11.1817295
5008.79611,-11.2444447
5011.53614,-11.4223363
5014.25492,-11.061607
5016.99975,-11.2636002
5019.73316,-11.5809229
5022.48475,-11.535628
5025.23135,-11.19193
5027.97437,-11.2902269
5030.68508,-11.300733
5033.4203,-11.2193373
5036.17595,-11.143213
5038.89841,-11.2422119
5041.62082,-11.5469907
5044.37616,-11.270361
5047.12799,-11.4089016
5049.85084,-11.4988196
5052.59611,-11.0989457
5055.30952,-11.302697
5058.04686,-11.4719894
5060.79439,-11.3078558
5063.51829,-11.1832177
5066.2425,-11.208716
5068.99734,-11.1133258
5071.73436,-11.4772172
5074.48771,-11.3364708
5077.24049,-11.5854329
5079.99508,-11.5493994
5082.74329,-11.308254
5085.47194,-11.6054375
5088.19891,-11.1910846
5090.95656,-11.4400104
5093.68721,-11.4119288
5096.4473,-11.6868074
5099.17945,-11.799261
5101.89149,-11.5228795
5104.6447,-11.3166663
5107.35791,-11.7618237
5110.08882,-11.6768361
5112.82172,-11.4550811
5115.54193,-11.5502548
5118.27296,-11.8756375
5121.03236,-11.4336669
5123.7482,-11.4994765
5126.47723,-11.608412
5129.21151,-11.6394711
5131.93998,-11.328054
5134.69956,-11.7351118
5137.45678,-11.4641226
5140.17731,-11.6333465
5142.89921,-11.5422044
5145.65979,-11.7720974
5148.37901,-11.9009757
5151.12698,-11.8603472
5153.86838,-11.9972028
5156.57542,-11.907788
5159.29937,-12.1434207
5162.03883,-11.9109502
5164.76055,-11.7979145
5167.51258,-11.9088077
5170.21579,-12.0623576
5172.9272,-12.0266751
5175.64153,-11.6371225
5178.37963,-11.8190368
5181.13346,-11.7333222
5183.84474,-11.7845501
5186.58558,-11.695838
5189.33136,-11.8584588
5192.05101,-11.9025224
5194.79623,-11.9636675
5197.51089,-11.8485365
5200.22322,-12.0326235
5202.953,-12.0421317
5205.70327,-12.0435206
5208.44437,-12.2420824
5211.19402,-11.8986645
5213.95498,-12.1086445
5216.67251,-11.801562
5219.43504,-11.9029303
5222.18106,-12.2529848
5224.90047,-12.1872598
5227.65437,-12.2540489
5230.35802,-12.1755696
5233.07917,-12.0374608
5235.80676,-12.3899333
5238.53761,-12.3351716
5241.25539,-12.3731115
5244.01134,-12.2401077
5246.74944,-12.3905665
5249.4644,-12.1363656
5252.18199,-12.1386654
5254.90278,-12.4675794
5257.65455,-12.2390519
5260.41295,-12.0638768
5263.13248,-12.4537047
5265.88757,-12.3818738
5268.5966,-12.1151416
5271.34,-12.6398602
5274.0959,-12.2833879
5276.81161,-12.4829814
5279.54783,-12.2487672
5282.29067,-12.5489548
5285.00413,-12.2797094
5287.75841,-12.1364382
5290.46763,-12.574705
5293.19152,-12.5568577
5295.91068,-12.6011838
5298.6577,-12.6954054
5301.38811,-12.5658768
5304.12702,-12.44151
5306.87917,-12.4272312
5309.60338,-12.213521
5312.3311,-12.3559093
5315.08368,-12.5651905
5317.80652,-12.6769319
5320.53162,-12.6519295
5323.28564,-12.7815512
5326.04129,-12.3489083
5328.76276,-12.5442786
5331.48373,-12.6064667
5334.194,-12.4338504
5336.93247,-12.5325709
5339.69343,-12.3901101
5342.41783,-12.2060449
5345.14224,-12.6404805
5347.86677,-12.7554192
5350.58729,-12.541026
5353.34113,-12.5855309
5356.09353,-12.533595
5358.83056,-12.5483289
5361.56521,-12.4540182
5364.32462,-12.4561205
5367.04977,-12.6384373
5369.79305,-12.7781488
5372.53714,-12.4327888
5375.28898,-12.4427782
5378.12313,-12.7779961
5380.97891,-12.5989683
5383.72937,-12.960773
5386.47603,-12.6731939
5389.23218,-12.7866708
5391.97001,-12.4671437
5394.75661,-12.7313038
5397.52431,-12.9009953
5400.25066,-12.7283432
5403.01381,-12.4367141
5405.72965,-12.9900396
5408.46155,-12.6576245
5411.16364,-12.7668915
5413.91348,-12.795641
5416.65488,-12.4484626
5419.38828,-12.8857468
5422.10525,-12.6842822
5424.81928,-12.666757
5427.54356,-12.4638114
5430.29021,-12.7942399
5433.01848,-12.8486908
5435.73889,-12.6179829
5438.49811,-13.0668736
5441.23725,-12.7685285
5443.94447,-12.7504663
5446.69681,-12.627341
5449.4229,-12.7493384
5452.18912,-12.8396705
5454.94095,-12.7775317
5457.66398,-12.863709
5460.41457,-12.8437275
5463.12372,-12.9889594
5465.83113,-13.0202062
5468.54328,-12.6812459
5471.26893,-12.8986982
5473.98059,-12.8873589
5476.70592,-12.8066232
5479.42339,-12.9422763
5482.17723,-12.8801527
5484.87963,-12.6836763
5487.58941,-13.0880522
5490.30719,-13.0277021
5493.03716,-12.8146323
5495.80037,-12.7286396
5498.50546,-12.7473281
5501.25161,-12.6616393
5504.00314,-12.9611272
5506.75248,-13.0113792
5509.47344,-12.7588708
5512.22497,-12.8030519
5514.93994,-12.8092997
5517.67052,-12.9581649
5520.4285,-12.6472233
5523.14377,-12.9452758
5525.90129,-12.989114
5528.62932,-12.9699425
5531.34885,-12.9373034
5534.07413,-12.7541392
5536.78709,-12.7897491
5539.51668,-13.1096111
5542.27127,-12.9234337
5544.98436,-13.1721375
5547.72983,-13.0828632
5550.48298,-12.8840382
5553.22263,-12.8875147
5555.93385,-12.8260841
5558.65632,-12.9415627
5561.38852,-13.1107012
5564.14262,-12.6554649
5566.87246,-13.0391863
5569.59279,-13.0347601
5572.33951,-13.0124975
5575.07904,-12.9792338
5577.84213,-13.0307591
5580.5534,-12.9901148
5583.29,-12.8173575
5586.04428,-12.7188224
5588.75974,-12.993712
5591.47758,-12.9562269
5594.19329,-12.8698503
5596.93076,-13.1568649
5599.64197,-13.0598101
5602.36163,-12.7555507
5605.08396,-12.6793508
5607.83806,-12.6864708
5610.58927,-13.0151326
5613.31867,-12.769837
5616.07076,-13.0075016
5618.78992,-12.9395726
5621.5037,-13.3634461
5624.23885,-13.1183387
5626.95525,-12.9523862
5629.67246,-12.9923733
5632.39057,-12.6683843
5635.10321,-13.0721552
5637.84067,-12.8494481
5640.55895,-13.0417345
5643.27579,-13.0371417
5646.00032,-12.9357067
5648.72572,-13.0558805
5651.48593,-12.7649783
5654.22665,-13.183548
5656.97036,-12.9020073
5659.71439,-12.8772609
5662.44079,-12.8152447
5665.19301,-13.0052552
5667.91341,-13.3069559
5670.64,-13.1992745
5673.35271,-12.9421025
5676.07243,-13.000527
5678.81209,-12.9618177
5681.55886,-12.7666581
5684.27033,-12.7676903
5686.99898,-12.9875364
5689.73932,-13.1141757
5692.45373,-13.2287848
5695.21937,-12.8988355
5697.97696,-13.2751387
5700.68543,-13.1268522
5703.43809,-12.9704392
5706.18767,-13.1291358
5708.92258,-13.1249631
5711.67291,-12.7636496
5714.39869,-12.8114615
5717.12641,-13.1690969
5719.86744,-13.1545214
5722.61565,-13.4064076
5725.35799,-13.2719501
5728.0962,-12.8007854
5730.81235,-13.1066859
5733.57038,-12.9413707
5736.30372,-13.3486755
5739.06494,-12.996333
5741.77159,-13.250508
5744.51457,-12.9400682
5747.26002,-13.0102857
5749.98186,-12.888033
5752.72789,-13.1552386
5755.48598,-12.9217284
5758.20269,-13.1086215
5760.91941,-13.2067583
5763.67031,-13.1224708
5766.39484,-12.948796
5769.12474,-13.1701534
5771.85358,-13.1711918
5774.58079,-13.1442915
5777.30907,-13.0910735
5780.06166,-13.1406211
5782.79769,-13.2957675
5785.53735,-13.201608
5788.29237,-13.368425
5791.0179,-13.2768268
5793.76811,-13.056213
5796.47745,-13.3415621
5799.21717,-12.9807669
5801.93701,-13.1344276
5804.68666,-13.1186752
5807.41938,-13.0002528
5810.13715,-13.0965863
5812.8398,-13.2744235
5815.58508,-13.3141943
5818.31823,-12.8795345
5821.03476,-13.1098642
5823.76223,-13.0980033
5826.51676,-13.0423173
5829.22741,-13.1468479
5831.96243,-13.0887138
5834.72096,-13.2766726
5837.43817,-13.4455913
5840.17014,-13.1749545
5842.91623,-13.1560887
5845.65413,-13.299801
5848.41642,-13.3744628
5851.134,-13.0527896
5853.85896,-13.1784312
5856.60905,-13.0972398
5859.35189,-13.2280843
5862.06911,-13.4253501
5864.81939,-13.2032655
5867.56035,-13.0243934
5870.27069,-13.374409
5873.03565,-13.2448566
5875.77081,-13.1195475
5878.51927,-13.2750391
5881.26649,-13.4156811
5884.01358,-13.1658397
5886.72412,-13.1469896
5889.46126,-13.3385275
5892.22297,-13.4154499
5894.94619,-13.4024314
5897.67347,-13.2467731
5900.42569,-13.4113796
5903.14146,-13.1548344
5905.85711,-13.2408092
5908.60264,-13.3652168
5911.32323,-13.6006459
5914.07882,-13.27765
5916.78428,-13.3708156
5919.50999,-13.4558065
5922.26459,-13.3165308
5924.9718,-13.346132
5927.70739,-13.4978326
5930.46086,-13.2165434
5933.21852,-13.3115075
5935.96621,-13.4646127
5938.71976,-13.3769717
5941.45829,-13.1443236
5944.22775,-13.3471581
5946.97934,-13.2165348
5949.69136,-13.0473565
5952.40834,-13.4310062
5955.12992,-13.2116571
5957.84694,-13.5831415
5960.57665,-13.5720553
5963.2945,-13.5014863
5966.01827,-13.1809645
5968.74399,-13.1789075
5971.46452,-13.3892276
5974.18629,-13.3379562
5976.93039,-13.5590329
5979.68628,-13.5718358
5982.40751,-13.5417325
5985.15997,-13.3731149
5987.875,-13.4178247
5990.60034,-13.6911337
5993.30474,-13.3885233
5996.02708,-13.3803468
5998.75411,-13.4493733
6001.4802,-13.4585477
6004.2256,-13.5099294
6006.94688,-13.4591146
6009.70033,-13.5952061
6012.45387,-13.5496857
6015.16621,-13.3531222
6017.89224,-13.5671656
6020.62309,-13.5971873
6023.3373,-13.3807745
6026.10158,-13.5963749
6028.83085,-13.5893686
6031.59194,-13.7425525
6034.32247,-13.5315357
6037.03987,-13.5586624
6039.78746,-13.3479595
6042.53611,-13.4530219
6045.28213,-13.4107474
6048.00235,-13.8168701
6050.73308,-13.6448854
6053.48897,-13.5132095
6056.20368,-13.4752788
6058.91447,-13.3995129
6061.64106,-13.4667122
6064.38739,-13.6714863
6067.12211,-13.5915899
6069.82901,-13.545636
6072.53966,-13.6397442
6075.25126,-13.7268002
6078.00397,-13.6526289
6080.73312,-13.634601
6083.49358,-13.4847068
6086.24793,-13.6497263
6088.97527,-13.4253438
6091.7256,-13.4969685
6094.43845,-13.376531
6097.16566,-13.4778311
6099.91607,-13.5827614
6102.62534,-13.600309
6105.36374,-13.8315871
6108.12895,-13.68723
6110.85893,-13.6894189
6113.59752,-13.5940053
6116.30854,-13.7518028
6119.02363,-13.6222495
6121.75835,-13.6238093
6124.51725,-13.6285621
6127.2654,-13.7091563
6129.98624,-13.4292085
6132.73776,-13.8958761
6135.43548,-13.5830338
6138.15114,-13.6936795
6140.89203,-13.8904278
6143.61306,-13.4249663
6146.3454,-13.2892417
6149.10544,-13.6180093
6151.82072,-13.8445082
6154.57267,-13.5658376
6157.30277,-13.8740727
6160.02236,-13.7256381
6162.77519,-13.8313326
6165.49278,-13.9277076
6168.216,-13.5270685
6170.97003,-13.7851886
6173.68993,-13.8992764
6176.44984,-13.6082277
6179.20336,-13.8782898
6181.94246,-13.5233033
6184.6586,-13.5950281
6187.37232,-13.905523
6190.11378,-13.8033403
6192.85463,-13.9114713
6195.6033,-13.9314815
6198.37137,-13.88065
6201.1184,-13.7116513
6203.84886,-13.5827207
6206.60416,-14.0483868
6209.3306,-13.935506
6212.07638,-13.7089886
6214.81403,-13.981824
6217.53031,-14.0473267
6220.25083,-13.897833
6222.97286,-14.020128
6225.73821,-13.7661918
6228.49336,-13.4519849
6231.2042,-13.9756321
6233.92459,-13.7342797
6236.67505,-13.8536881
6239.38353,-13.6518223
6242.10118,-14.0338336
6244.85371,-13.8096046
6247.60436,-13.7592333
6250.3397,-13.6490673
6253.06354,-14.1552446
6255.77388,-13.8434974
6258.50316,-13.7673074
6261.26174,-13.9667126
6264.01196,-14.0061724
6266.76762,-13.8043021
6269.51439,-13.6215641
6272.24667,-13.8218631
6274.96512,-14.0166834
6277.72422,-13.9232473
6280.4525,-13.7903492
6283.18223,-13.9178436
6285.88893,-13.9059394
6288.62714,-13.8609978
6291.38612,-13.9492678
6294.13676,-13.9021907
6296.86773,-13.9635547
6299.62875,-14.2637558
6302.3716,-14.3300391
6305.11849,-14.062163
6307.84771,-14.3492374
6310.61361,-14.0583033
6313.36995,-14.0899331
6316.08937,-13.9941427
6318.84763,-14.0563569
6321.60185,-14.1371519
6324.35517,-13.7371434
6327.10315,-14.094432
6329.89917,-13.9877306
6332.65545,-13.984152
6335.41242,-14.0425782
6338.14264,-14.0987999
6340.90185,-13.8654203
6343.62519,-14.1081795
6346.35177,-13.9849619
6349.10068,-14.1665468
6351.84922,-14.0600679
6354.59392,-14.2727785
6357.32508,-14.3131425
6360.04423,-14.096978
6362.80375,-14.0318707
6365.52326,-14.152086
6368.27137,-13.936607
6371.01415,-14.016486
6373.72537,-14.0087513
6376.44664,-14.1971202
6379.16374,-14.0622025
6381.91101,-14.09787
6384.62217,-13.9125589
6387.33681,-13.7991365
6390.08834,-14.0919482
6392.84212,-13.995409
6395.57259,-14.1145193
6398.3268,-14.1091441
6401.0777,-14.1438685
6403.80698,-14.1806747
6406.53907,-14.0299168
6409.29379,-14.1689793
